X,Y,Z_PID_Input,Setpoint_PID,Servo_PID_Output,Temp_degC,Sys_cal,G_cal,A_cal,M_cal
274.125,-8.375,159.688,90.0000,0.000,34,3,3,3,3
276.250,-8.500,151.188,90.0000,0.000,34,3,3,3,3
279.187,-10.062,140.688,90.0000,0.000,34,3,3,3,3
73.250,-12.937,124.625,90.0000,0.000,34,3,3,3,3
75.750,-15.000,115.125,90.0000,0.000,34,2,3,3,3
78.375,-15.312,110.750,90.0000,0.000,34,2,3,3,3
78.563,-15.812,109.688,90.0000,0.000,34,2,3,3,3
78.688,-15.312,111.375,90.0000,0.000,34,2,3,3,3
78.188,-13.500,117.125,90.0000,0.000,34,2,3,3,3
79.063,-10.125,127.375,90.0000,0.000,34,2,3,3,3
279.937,-6.125,142.063,90.0000,0.000,34,2,3,3,3
276.875,-4.813,156.688,90.0000,0.000,34,2,3,3,3
274.187,-4.188,170.688,90.0000,0.000,34,2,3,3,3
273.187,-5.250,179.938,90.0000,0.000,34,2,3,3,3
273.187,-6.188,-175.250,90.0000,255.000,34,2,3,3,3
272.750,-7.750,-174.375,90.0000,255.000,34,2,3,3,3
272.687,-8.500,-176.375,90.0000,255.000,34,2,3,3,3
272.437,-9.000,-178.250,90.0000,255.000,34,2,3,3,3
272.187,-9.062,-178.750,90.0000,255.000,34,2,3,3,3
271.937,-8.625,-179.438,90.0000,255.000,34,3,3,3,3
271.562,-8.562,179.750,90.0000,0.000,34,3,3,3,3
270.812,-8.625,-179.813,90.0000,255.000,34,3,3,3,3
269.812,-7.813,-176.750,90.0000,255.000,34,3,3,3,3
269.625,-8.000,-175.313,90.0000,255.000,34,3,3,3,3
269.437,-8.125,-174.875,90.0000,255.000,34,3,3,3,3
269.000,-7.875,-174.188,90.0000,255.000,34,3,3,3,3
267.625,-6.250,-166.938,90.0000,255.000,34,3,3,3,3
265.062,-2.937,-152.625,90.0000,254.756,34,3,3,3,3
262.562,-1.812,-144.750,90.0000,246.487,34,3,3,3,3
261.125,-2.000,-140.813,90.0000,242.353,34,2,3,3,3
86.438,-2.375,-131.938,90.0000,233.034,34,2,3,3,3
85.813,-2.750,-129.000,90.0000,229.950,34,2,3,3,3
260.750,-4.563,-143.188,90.0000,244.847,34,2,3,3,3
263.000,-8.937,-160.313,90.0000,255.000,34,2,3,3,3
264.437,-10.062,-164.375,90.0000,255.000,34,2,3,3,3
266.187,-10.687,-169.375,90.0000,255.000,34,2,3,3,3
267.437,-12.500,-179.125,90.0000,255.000,34,2,3,3,3
267.937,-12.687,175.625,90.0000,0.000,34,2,3,3,3
268.312,-12.625,174.875,90.0000,0.000,34,2,3,3,3
268.375,-12.562,176.688,90.0000,0.000,34,2,3,3,3
268.000,-11.187,-179.563,90.0000,255.000,34,3,3,3,3
266.812,-8.625,-173.813,90.0000,255.000,34,3,3,3,3
268.437,-9.812,175.500,90.0000,0.000,34,3,3,3,3
273.562,-14.687,149.063,90.0000,0.000,34,3,3,3,3
62.625,-15.000,116.688,90.0000,0.000,34,2,3,3,3
72.688,-15.625,83.313,90.0000,7.022,34,1,3,3,3
81.750,-13.937,51.437,90.0000,40.491,34,0,3,3,3
88.125,-11.125,30.250,90.0000,62.737,34,0,3,3,3
90.750,-9.375,21.500,90.0000,71.925,34,0,3,3,3
90.813,-7.688,13.812,90.0000,79.997,34,1,3,3,3
88.750,-6.188,8.937,90.0000,85.116,34,1,3,3,3
87.563,-4.750,7.563,90.0000,86.559,34,2,3,3,3
85.688,-5.375,0.875,90.0000,93.581,34,2,3,3,3
84.125,-4.313,-6.000,90.0000,100.800,34,2,3,3,3
83.438,0.000,-2.812,90.0000,97.453,34,2,3,3,3
84.563,6.688,1.937,90.0000,92.466,34,2,3,3,3
84.938,15.062,5.563,90.0000,88.659,34,2,3,3,3
84.250,16.812,3.687,90.0000,90.628,34,2,3,3,3
85.125,21.437,4.375,90.0000,89.906,34,2,3,3,3
84.375,23.875,1.375,90.0000,93.056,34,2,3,3,3
82.875,26.937,6.313,90.0000,87.872,34,3,3,3,3
83.438,31.625,16.687,90.0000,76.978,34,3,3,3,3
82.500,30.687,15.750,90.0000,77.962,34,3,3,3,3
83.563,29.250,15.812,90.0000,77.897,34,3,3,3,3
84.813,24.750,14.500,90.0000,79.275,34,3,3,3,3
88.125,10.312,12.187,90.0000,81.703,34,3,3,3,3
87.625,1.000,7.188,90.0000,86.953,34,3,3,3,3
87.938,-1.687,6.000,90.0000,88.200,34,3,3,3,3
85.875,-8.062,0.688,90.0000,93.778,34,3,3,3,3
87.063,-9.125,0.563,90.0000,93.909,34,3,3,3,3
86.750,-9.187,0.312,90.0000,94.172,34,3,3,3,3
87.563,-9.437,2.375,90.0000,92.006,34,3,3,3,3
88.000,-16.125,4.750,90.0000,89.513,34,3,3,3,3
88.250,-21.812,5.313,90.0000,88.922,34,3,3,3,3
86.063,-30.625,-0.750,90.0000,95.288,34,3,3,3,3
86.375,-39.125,-6.438,90.0000,101.259,34,3,3,3,3
87.250,-41.750,-7.375,90.0000,102.244,34,3,3,3,3
87.938,-42.125,-7.250,90.0000,102.112,34,3,3,3,3
88.063,-43.312,-6.063,90.0000,100.866,34,3,3,3,3
87.875,-42.625,-5.000,90.0000,99.750,34,3,3,3,3
89.750,-28.875,-2.375,90.0000,96.994,34,3,3,3,3
87.063,-17.000,-5.188,90.0000,99.947,34,3,3,3,3
89.188,-6.188,-2.250,90.0000,96.862,34,3,3,3,3
91.563,7.438,-0.375,90.0000,94.894,34,3,3,3,3
90.500,8.437,-1.750,90.0000,96.337,34,3,3,3,3
90.438,8.000,0.000,90.0000,94.500,34,3,3,3,3
90.938,6.813,1.875,90.0000,92.531,34,3,3,3,3
94.875,5.125,17.437,90.0000,76.191,34,3,3,3,3
99.375,0.375,39.125,90.0000,53.419,34,3,3,3,3
106.000,-1.250,63.812,90.0000,27.497,34,3,3,3,3
109.375,-5.938,61.875,90.0000,29.531,34,3,3,3,3
101.875,-16.125,17.937,90.0000,75.666,34,2,3,3,3
94.688,-0.500,-16.812,90.0000,112.153,34,2,3,3,3
109.313,19.187,13.625,90.0000,80.194,34,2,3,3,3
124.313,34.250,57.125,90.0000,34.519,34,2,3,3,3
133.313,23.062,93.125,90.0000,0.000,34,1,3,3,3
130.375,6.938,95.000,90.0000,0.000,34,1,3,3,3
118.000,-15.437,77.313,90.0000,13.322,34,1,3,3,3
100.813,-41.375,31.937,90.0000,60.966,34,1,3,3,3
90.625,-22.875,-16.625,90.0000,111.956,34,1,3,3,3
95.250,-1.375,-8.750,90.0000,103.687,34,1,3,3,3
112.125,16.875,36.500,90.0000,56.175,34,1,3,3,3
118.938,21.187,99.813,90.0000,0.000,34,1,3,3,3
258.562,17.000,151.625,90.0000,0.000,34,1,3,3,3
259.250,-1.500,177.313,90.0000,0.000,34,1,3,3,3
261.687,-24.125,144.750,90.0000,0.000,34,0,3,3,3
34.312,-25.687,98.000,90.0000,0.000,34,0,3,3,3
74.813,-12.875,64.875,90.0000,26.381,34,0,3,3,3
108.250,-8.812,41.812,90.0000,50.597,34,0,3,3,3
132.438,6.188,60.937,90.0000,30.516,34,0,3,3,3
130.563,21.750,99.500,90.0000,0.000,34,0,3,3,3
102.813,4.313,83.563,90.0000,6.759,34,0,3,3,3
90.500,-7.188,60.062,90.0000,31.434,34,0,3,3,3
88.625,-9.500,64.625,90.0000,26.644,34,1,3,3,3
87.000,-10.375,66.063,90.0000,25.134,34,1,3,3,3
86.625,-11.375,60.125,90.0000,31.369,34,2,3,3,3
89.063,-10.812,48.687,90.0000,43.378,34,2,3,3,3
85.938,-11.437,28.687,90.0000,64.378,34,3,3,3,3
86.375,-12.250,17.000,90.0000,76.650,34,3,3,3,3
91.313,-11.375,11.062,90.0000,82.884,34,3,3,3,3
91.688,-12.625,0.938,90.0000,93.516,34,3,3,3,3
92.813,-13.125,-6.125,90.0000,100.931,34,3,3,3,3
91.750,-12.875,-5.750,90.0000,100.538,34,3,3,3,3
92.000,-11.937,-0.938,90.0000,95.484,34,3,3,3,3
93.688,-11.875,7.188,90.0000,86.953,34,3,3,3,3
96.188,-7.813,27.750,90.0000,65.362,34,3,3,3,3
102.313,-1.625,50.000,90.0000,42.000,34,3,3,3,3
96.813,-2.812,57.437,90.0000,34.191,34,3,3,3,3
94.375,-2.625,63.562,90.0000,27.759,34,3,3,3,3
93.188,-4.875,61.437,90.0000,29.991,34,3,3,3,3
93.250,-4.813,56.125,90.0000,35.569,34,3,3,3,3
92.875,-3.875,46.250,90.0000,45.937,34,3,3,3,3
92.625,-6.625,33.437,90.0000,59.391,34,3,3,3,3
93.938,-10.875,17.687,90.0000,75.928,34,3,3,3,3
94.125,-12.687,7.250,90.0000,86.888,34,3,3,3,3
94.750,-12.562,0.500,90.0000,93.975,34,3,3,3,3
94.625,-13.812,-6.188,90.0000,100.997,34,3,3,3,3
94.250,-14.437,-6.688,90.0000,101.522,34,3,3,3,3
94.375,-14.937,-0.813,90.0000,95.353,34,3,3,3,3
95.125,-15.750,6.938,90.0000,87.216,34,3,3,3,3
96.938,-15.750,10.187,90.0000,83.803,34,3,3,3,3
97.063,-14.562,16.937,90.0000,76.716,34,3,3,3,3
98.125,-11.937,24.250,90.0000,69.038,34,3,3,3,3
95.438,-13.312,26.437,90.0000,66.741,34,3,3,3,3
93.875,-13.187,29.375,90.0000,63.656,34,3,3,3,3
93.875,-12.625,30.375,90.0000,62.606,34,3,3,3,3
93.125,-13.875,28.437,90.0000,64.641,34,3,3,3,3
92.500,-13.562,24.187,90.0000,69.103,34,3,3,3,3
90.500,-13.937,15.562,90.0000,78.159,34,3,3,3,3
90.500,-14.000,9.375,90.0000,84.656,34,3,3,3,3
90.563,-13.687,3.437,90.0000,90.891,34,3,3,3,3
92.688,-15.500,-4.188,90.0000,98.897,34,3,3,3,3
95.188,-15.562,-7.688,90.0000,102.572,34,3,3,3,3
95.188,-15.312,-6.375,90.0000,101.194,34,3,3,3,3
95.750,-14.250,6.875,90.0000,87.281,34,3,3,3,3
95.063,-15.687,20.312,90.0000,73.172,34,3,3,3,3
95.250,-15.562,24.125,90.0000,69.169,34,3,3,3,3
97.563,-13.375,25.500,90.0000,67.725,34,3,3,3,3
97.875,-12.812,27.500,90.0000,65.625,34,3,3,3,3
96.750,-12.500,30.562,90.0000,62.409,34,3,3,3,3
96.875,-12.062,31.125,90.0000,61.819,34,3,3,3,3
95.938,-12.875,26.437,90.0000,66.741,34,3,3,3,3
93.563,-14.250,18.937,90.0000,74.616,34,3,3,3,3
93.625,-14.812,14.875,90.0000,78.881,34,3,3,3,3
93.625,-14.500,10.437,90.0000,83.541,34,3,3,3,3
93.875,-14.500,5.000,90.0000,89.250,34,3,3,3,3
94.125,-15.250,2.125,90.0000,92.269,34,3,3,3,3
93.938,-16.187,3.750,90.0000,90.562,34,3,3,3,3
95.000,-17.625,7.875,90.0000,86.231,34,3,3,3,3
98.875,-17.437,14.750,90.0000,79.013,34,3,3,3,3
103.813,-16.000,19.125,90.0000,74.419,34,3,3,3,3
106.000,-14.375,23.062,90.0000,70.284,34,3,3,3,3
105.500,-13.500,26.875,90.0000,66.281,34,3,3,3,3
103.875,-13.812,27.562,90.0000,65.559,34,3,3,3,3
101.875,-15.750,23.250,90.0000,70.087,34,3,3,3,3
99.688,-18.375,16.312,90.0000,77.372,34,3,3,3,3
99.063,-20.937,11.562,90.0000,82.359,34,3,3,3,3
100.875,-21.375,5.938,90.0000,88.266,34,3,3,3,3
101.250,-19.750,3.625,90.0000,90.694,34,3,3,3,3
101.313,-14.812,5.688,90.0000,88.528,34,3,3,3,3
97.375,-4.063,6.250,90.0000,87.937,34,3,3,3,3
94.813,0.688,6.000,90.0000,88.200,34,3,3,3,3
95.063,0.250,6.188,90.0000,88.003,34,3,3,3,3
95.188,0.375,7.688,90.0000,86.428,34,3,3,3,3
98.188,-1.875,9.062,90.0000,84.984,34,3,3,3,3
103.250,-8.625,10.750,90.0000,83.212,34,3,3,3,3
107.500,-22.437,9.312,90.0000,84.722,34,3,3,3,3
108.688,-31.500,8.500,90.0000,85.575,34,3,3,3,3
106.438,-37.125,3.125,90.0000,91.219,34,3,3,3,3
107.938,-44.125,2.500,90.0000,91.875,34,3,3,3,3
107.563,-46.187,1.250,90.0000,93.187,34,3,3,3,3
106.438,-46.812,-2.250,90.0000,96.862,34,3,3,3,3
104.938,-42.062,-5.563,90.0000,100.341,34,3,3,3,3
101.625,-26.437,-6.875,90.0000,101.719,34,3,3,3,3
95.750,-9.375,-2.125,90.0000,96.731,34,3,3,3,3
92.938,0.813,1.937,90.0000,92.466,34,3,3,3,3
90.188,6.250,0.813,90.0000,93.647,34,3,3,3,3
90.313,6.313,4.188,90.0000,90.103,34,3,3,3,3
93.000,0.625,7.500,90.0000,86.625,34,3,3,3,3
97.063,-11.187,9.687,90.0000,84.328,34,3,3,3,3
101.188,-19.187,9.062,90.0000,84.984,34,3,3,3,3
102.063,-30.437,8.000,90.0000,86.100,34,3,3,3,3
102.438,-37.562,8.562,90.0000,85.509,34,3,3,3,3
100.000,-40.750,8.750,90.0000,85.312,34,3,3,3,3
97.000,-36.625,6.625,90.0000,87.544,34,3,3,3,3
93.625,-24.937,7.125,90.0000,87.019,34,3,3,3,3
89.688,-12.437,7.438,90.0000,86.691,34,3,3,3,3
83.063,-3.312,6.813,90.0000,87.347,34,3,3,3,3
82.000,3.312,8.000,90.0000,86.100,34,3,3,3,3
83.313,3.312,9.812,90.0000,84.197,34,3,3,3,3
88.000,1.375,9.312,90.0000,84.722,34,3,3,3,3
94.500,-5.313,16.500,90.0000,77.175,34,3,3,3,3
97.000,-4.688,26.000,90.0000,67.200,34,3,3,3,3
100.938,-13.687,27.250,90.0000,65.888,34,3,3,3,3
103.125,-23.062,23.875,90.0000,69.431,34,3,3,3,3
98.188,-33.750,21.312,90.0000,72.122,34,3,3,3,3
92.750,-41.000,10.875,90.0000,83.081,34,3,3,3,3
96.688,-43.562,11.500,90.0000,82.425,34,3,3,3,3
94.125,-39.687,10.812,90.0000,83.147,34,3,3,3,3
92.313,-30.875,12.062,90.0000,81.834,34,3,3,3,3
89.688,-26.312,15.125,90.0000,78.619,34,3,3,3,3
89.813,-16.437,18.750,90.0000,74.813,34,3,3,3,3
92.375,-7.563,21.937,90.0000,71.466,34,3,3,3,3
88.625,-0.312,17.625,90.0000,75.994,34,3,3,3,3
90.250,-0.750,17.875,90.0000,75.731,34,3,3,3,3
89.563,-7.063,11.375,90.0000,82.556,34,3,3,3,3
88.938,-19.562,7.875,90.0000,86.231,34,3,3,3,3
92.375,-24.187,5.688,90.0000,88.528,34,3,3,3,3
93.500,-27.187,-1.812,90.0000,96.403,34,3,3,3,3
94.625,-32.375,-4.063,90.0000,98.766,34,3,3,3,3
94.563,-33.437,-2.937,90.0000,97.584,34,3,3,3,3
94.375,-32.375,0.125,90.0000,94.369,34,3,3,3,3
96.125,-31.375,3.312,90.0000,91.022,34,3,3,3,3
94.813,-25.812,4.000,90.0000,90.300,34,3,3,3,3
92.688,-10.437,12.125,90.0000,81.769,34,3,3,3,3
93.688,1.687,25.375,90.0000,67.856,34,3,3,3,3
93.000,-0.875,21.437,90.0000,71.991,34,3,3,3,3
92.250,-5.688,16.000,90.0000,77.700,34,3,3,3,3
90.813,-9.250,15.875,90.0000,77.831,34,3,3,3,3
89.563,-14.312,12.437,90.0000,81.441,34,3,3,3,3
94.188,-21.625,16.437,90.0000,77.241,34,3,3,3,3
100.875,-27.375,19.125,90.0000,74.419,34,3,3,3,3
96.438,-32.125,9.500,90.0000,84.525,34,3,3,3,3
95.250,-31.687,9.875,90.0000,84.131,34,3,3,3,3
96.000,-29.937,14.000,90.0000,79.800,34,3,3,3,3
96.313,-29.750,13.375,90.0000,80.456,34,3,3,3,3
96.875,-26.187,11.875,90.0000,82.031,34,3,3,3,3
96.813,-23.687,10.812,90.0000,83.147,34,3,3,3,3
94.938,-23.312,9.750,90.0000,84.263,34,3,3,3,3
93.688,-22.000,8.687,90.0000,85.378,34,3,3,3,3
93.063,-21.375,8.750,90.0000,85.312,34,3,3,3,3
92.563,-19.625,10.312,90.0000,83.672,34,3,3,3,3
94.125,-18.250,14.937,90.0000,78.816,34,2,3,3,3
93.375,-12.625,11.312,90.0000,82.622,34,2,3,3,3
91.688,-2.312,15.937,90.0000,77.766,34,2,3,3,3
90.125,2.625,18.125,90.0000,75.469,34,2,3,3,3
86.500,6.750,16.687,90.0000,76.978,34,2,3,3,3
84.750,14.375,15.125,90.0000,78.619,34,2,3,3,3
87.875,17.062,14.312,90.0000,79.472,34,2,3,3,3
91.938,12.187,10.937,90.0000,83.016,34,2,3,3,3
92.438,5.875,8.187,90.0000,85.903,34,2,3,3,3
92.625,3.687,6.875,90.0000,87.281,34,2,3,3,3
94.625,1.562,7.875,90.0000,86.231,34,2,3,3,3
93.625,-1.312,5.875,90.0000,88.331,34,2,3,3,3
91.500,-1.437,6.125,90.0000,88.069,34,2,3,3,3
91.875,0.438,8.000,90.0000,86.100,34,2,3,3,3
98.688,-7.188,9.062,90.0000,84.984,34,3,3,3,3
97.313,-16.125,4.250,90.0000,90.038,34,3,3,3,3
92.813,-22.625,-1.000,90.0000,95.550,34,3,3,3,3
89.750,-25.312,-2.000,90.0000,96.600,34,3,3,3,3
87.625,-19.062,-0.250,90.0000,94.763,34,3,3,3,3
94.750,-3.000,15.437,90.0000,78.291,34,3,3,3,3
96.750,20.375,24.000,90.0000,69.300,34,3,3,3,3
92.188,24.562,23.250,90.0000,70.087,34,3,3,3,3
92.063,25.625,25.750,90.0000,67.462,34,3,3,3,3
95.750,22.937,28.375,90.0000,64.706,34,3,3,3,3
99.125,15.562,20.437,90.0000,73.041,34,3,3,3,3
102.813,-3.000,11.062,90.0000,82.884,34,3,3,3,3
101.688,-18.687,4.813,90.0000,89.447,34,3,3,3,3
97.250,-26.000,1.125,90.0000,93.319,34,3,3,3,3
96.000,-29.062,0.187,90.0000,94.303,34,3,3,3,3
95.313,-26.937,1.687,90.0000,92.728,34,3,3,3,3
94.188,-16.750,4.750,90.0000,89.513,34,3,3,3,3
97.000,-4.000,9.500,90.0000,84.525,34,3,3,3,3
95.125,9.937,10.187,90.0000,83.803,34,3,3,3,3
94.125,18.562,14.687,90.0000,79.078,34,3,3,3,3
94.125,20.125,15.500,90.0000,78.225,34,3,3,3,3
94.250,18.187,17.687,90.0000,75.928,34,3,3,3,3
94.750,17.937,19.625,90.0000,73.894,34,3,3,3,3
94.188,13.687,15.062,90.0000,78.684,34,3,3,3,3
96.125,10.937,14.437,90.0000,79.341,34,3,3,3,3
96.125,1.750,6.750,90.0000,87.413,34,3,3,3,3
96.188,-11.500,11.687,90.0000,82.228,34,3,3,3,3
95.000,-19.687,10.000,90.0000,84.000,34,3,3,3,3
94.188,-21.562,11.312,90.0000,82.622,34,3,3,3,3
92.625,-19.312,13.125,90.0000,80.719,34,3,3,3,3
93.875,-8.437,16.750,90.0000,76.913,34,3,3,3,3
94.813,-3.187,19.000,90.0000,74.550,34,3,3,3,3
95.750,-1.250,18.625,90.0000,74.944,34,3,3,3,3
96.125,-0.438,17.812,90.0000,75.797,34,3,3,3,3
94.063,-2.625,15.500,90.0000,78.225,34,3,3,3,3
97.875,-6.938,18.187,90.0000,75.403,34,3,3,3,3
101.625,-16.500,18.687,90.0000,74.878,34,3,3,3,3
99.563,-21.500,13.375,90.0000,80.456,34,3,3,3,3
96.625,-27.500,8.250,90.0000,85.837,34,3,3,3,3
92.750,-32.062,6.688,90.0000,87.478,34,3,3,3,3
91.000,-32.687,9.812,90.0000,84.197,34,3,3,3,3
91.625,-33.812,14.187,90.0000,79.603,34,3,3,3,3
100.000,-22.125,20.375,90.0000,73.106,34,3,3,3,3
99.688,-13.750,17.562,90.0000,76.059,34,3,3,3,3
99.188,-8.562,17.250,90.0000,76.388,34,3,3,3,3
98.500,-6.750,15.687,90.0000,78.028,34,3,3,3,3
97.125,-11.000,13.875,90.0000,79.931,34,3,3,3,3
99.750,-17.500,16.750,90.0000,76.913,34,3,3,3,3
98.250,-33.375,18.875,90.0000,74.681,34,3,3,3,3
94.688,-39.062,14.875,90.0000,78.881,34,3,3,3,3
92.688,-41.562,7.188,90.0000,86.953,34,3,3,3,3
91.625,-43.937,3.062,90.0000,91.284,34,3,3,3,3
89.063,-41.375,8.312,90.0000,85.772,34,3,3,3,3
89.938,-32.625,21.437,90.0000,71.991,34,3,3,3,3
96.000,-17.562,25.562,90.0000,67.659,34,3,3,3,3
91.313,4.438,18.125,90.0000,75.469,34,3,3,3,3
91.375,12.187,17.500,90.0000,76.125,34,3,3,3,3
91.563,16.562,16.875,90.0000,76.781,34,3,3,3,3
91.375,17.062,17.625,90.0000,75.994,34,3,3,3,3
92.313,10.062,17.375,90.0000,76.256,34,3,3,3,3
100.000,-12.375,20.687,90.0000,72.778,34,3,3,3,3
96.750,-27.875,14.562,90.0000,79.209,34,3,3,3,3
103.125,-39.062,18.937,90.0000,74.616,34,3,3,3,3
98.063,-42.375,13.125,90.0000,80.719,34,3,3,3,3
96.938,-43.562,12.500,90.0000,81.375,34,3,3,3,3
96.688,-44.500,15.125,90.0000,78.619,34,3,3,3,3
97.188,-42.312,22.312,90.0000,71.072,34,3,3,3,3
97.313,-24.562,25.687,90.0000,67.528,34,3,3,3,3
90.500,-12.812,19.500,90.0000,74.025,34,3,3,3,3
86.688,-3.500,17.812,90.0000,75.797,34,3,3,3,3
86.000,3.375,16.562,90.0000,77.109,34,3,3,3,3
86.563,5.125,16.687,90.0000,76.978,34,3,3,3,3
86.625,3.625,17.500,90.0000,76.125,34,3,3,3,3
89.813,-5.000,16.062,90.0000,77.634,34,3,3,3,3
101.813,-16.125,19.812,90.0000,73.697,34,3,3,3,3
104.375,-31.250,18.812,90.0000,74.747,34,3,3,3,3
97.313,-39.375,15.187,90.0000,78.553,34,3,3,3,3
94.250,-43.937,12.125,90.0000,81.769,34,3,3,3,3
91.938,-45.062,10.812,90.0000,83.147,34,3,3,3,3
91.063,-44.125,12.625,90.0000,81.244,34,3,3,3,3
89.875,-27.625,11.625,90.0000,82.294,34,3,3,3,3
89.125,-12.437,11.937,90.0000,81.966,34,3,3,3,3
89.313,-0.312,13.687,90.0000,80.128,34,3,3,3,3
89.563,6.938,13.062,90.0000,80.784,34,3,3,3,3
90.125,8.125,14.687,90.0000,79.078,34,3,3,3,3
90.313,3.500,14.125,90.0000,79.669,34,3,3,3,3
94.063,-12.437,13.500,90.0000,80.325,34,3,3,3,3
100.688,-21.812,23.312,90.0000,70.022,34,3,3,3,3
99.313,-20.875,34.250,90.0000,58.537,34,3,3,3,3
95.500,-15.437,47.812,90.0000,44.297,34,3,3,3,3
97.563,-8.687,60.000,90.0000,31.500,34,3,3,3,3
98.188,-7.938,62.062,90.0000,29.334,34,3,3,3,3
100.500,-10.812,49.687,90.0000,42.328,34,3,3,3,3
93.813,-13.625,29.562,90.0000,63.459,34,3,3,3,3
88.250,-15.500,13.750,90.0000,80.063,34,2,3,3,3
87.125,-20.750,-4.250,90.0000,98.962,34,2,3,3,3
85.125,-22.187,-14.937,90.0000,110.184,34,2,3,3,3
85.938,-20.625,-8.937,90.0000,103.884,34,2,3,3,3
84.938,-15.000,13.625,90.0000,80.194,34,2,3,3,3
89.063,-7.563,41.750,90.0000,50.662,34,2,3,3,3
94.000,-2.375,52.625,90.0000,39.244,34,2,3,3,3
101.313,0.000,51.875,90.0000,40.031,34,3,3,3,3
101.063,-3.500,44.500,90.0000,47.775,34,3,3,3,3
96.063,-10.437,29.562,90.0000,63.459,34,3,3,3,3
91.563,-16.312,14.625,90.0000,79.144,34,3,3,3,3
86.313,-18.625,3.437,90.0000,90.891,34,2,3,3,3
85.125,-18.437,-2.375,90.0000,96.994,34,2,3,3,3
86.375,-18.437,-2.937,90.0000,97.584,34,2,3,3,3
88.688,-17.812,4.188,90.0000,90.103,34,2,3,3,3
92.000,-15.125,17.625,90.0000,75.994,34,3,3,3,3
95.625,-10.812,26.875,90.0000,66.281,34,3,3,3,3
96.875,-10.062,27.250,90.0000,65.888,34,3,3,3,3
96.125,-11.625,25.750,90.0000,67.462,34,3,3,3,3
95.563,-15.750,21.875,90.0000,71.531,34,3,3,3,3
94.375,-21.062,12.250,90.0000,81.638,34,3,3,3,3
88.813,-24.250,-2.437,90.0000,97.059,34,3,3,3,3
85.688,-23.062,-6.875,90.0000,101.719,34,3,3,3,3
86.375,-22.500,-6.688,90.0000,101.522,34,3,3,3,3
90.625,-23.937,5.250,90.0000,88.987,34,3,3,3,3
91.500,-24.750,9.875,90.0000,84.131,34,3,3,3,3
90.313,-12.437,18.375,90.0000,75.206,34,3,3,3,3
91.875,0.938,26.062,90.0000,67.134,34,3,3,3,3
89.875,9.062,24.312,90.0000,68.972,34,3,3,3,3
89.125,12.937,25.312,90.0000,67.922,34,3,3,3,3
88.750,12.875,26.625,90.0000,66.544,34,3,3,3,3
92.813,7.500,23.375,90.0000,69.956,34,3,3,3,3
99.750,-12.000,16.062,90.0000,77.634,34,3,3,3,3
101.250,-25.437,11.562,90.0000,82.359,34,3,3,3,3
100.750,-31.437,8.062,90.0000,86.034,34,3,3,3,3
100.063,-36.250,6.063,90.0000,88.134,34,3,3,3,3
98.750,-39.375,5.375,90.0000,88.856,34,3,3,3,3
96.750,-40.687,6.563,90.0000,87.609,34,3,3,3,3
96.563,-38.125,11.750,90.0000,82.163,34,3,3,3,3
96.625,-24.625,23.125,90.0000,70.219,34,3,3,3,3
90.563,-9.937,22.437,90.0000,70.941,34,3,3,3,3
86.563,0.563,22.187,90.0000,71.203,34,3,3,3,3
86.938,7.063,24.000,90.0000,69.300,34,3,3,3,3
87.688,7.938,23.750,90.0000,69.563,34,3,3,3,3
88.000,3.687,22.062,90.0000,71.334,34,3,3,3,3
93.500,-7.063,17.812,90.0000,75.797,34,3,3,3,3
96.688,-15.000,13.250,90.0000,80.587,34,3,3,3,3
97.875,-24.250,9.687,90.0000,84.328,34,3,3,3,3
99.500,-35.375,6.313,90.0000,87.872,34,3,3,3,3
100.063,-37.125,4.438,90.0000,89.841,34,3,3,3,3
98.500,-38.625,2.375,90.0000,92.006,34,3,3,3,3
98.563,-39.062,4.813,90.0000,89.447,34,3,3,3,3
97.625,-29.312,10.562,90.0000,83.409,34,3,3,3,3
95.438,-14.187,14.875,90.0000,78.881,34,3,3,3,3
93.750,-4.188,16.312,90.0000,77.372,34,3,3,3,3
95.188,1.812,18.437,90.0000,75.141,34,3,3,3,3
95.125,4.438,19.312,90.0000,74.222,34,3,3,3,3
95.125,2.375,19.437,90.0000,74.091,34,3,3,3,3
97.063,-4.750,17.562,90.0000,76.059,34,3,3,3,3
101.813,-16.687,19.062,90.0000,74.484,34,3,3,3,3
99.563,-29.750,22.812,90.0000,70.547,34,3,3,3,3
99.250,-43.250,24.625,90.0000,68.644,34,3,3,3,3
101.563,-49.312,23.437,90.0000,69.891,34,3,3,3,3
99.688,-50.000,21.437,90.0000,71.991,34,3,3,3,3
98.688,-44.062,20.812,90.0000,72.647,34,3,3,3,3
94.375,-19.750,12.562,90.0000,81.309,34,3,3,3,3
92.250,-7.813,11.187,90.0000,82.753,34,3,3,3,3
93.125,0.625,14.375,90.0000,79.406,34,3,3,3,3
94.313,8.812,15.750,90.0000,77.962,34,3,3,3,3
94.688,11.000,15.812,90.0000,77.897,34,3,3,3,3
94.125,7.688,16.062,90.0000,77.634,34,3,3,3,3
96.500,-0.563,17.375,90.0000,76.256,34,3,3,3,3
95.500,-13.250,11.562,90.0000,82.359,34,3,3,3,3
94.750,-21.750,9.062,90.0000,84.984,34,3,3,3,3
95.938,-32.562,10.437,90.0000,83.541,34,3,3,3,3
98.938,-40.625,10.500,90.0000,83.475,34,3,3,3,3
